"ID","PropertyNumber","PropertyScanName","OriginalFileName","FileSize","FileName","ItemType","InfoText","Maps","Author","Comments","FolderName","Dates","MapsToReview","Rescan_file","xRef_Prop_Comments","Year","Company","Initials","EntryDate"
10903,"SP0106","SP0106_001",,2484,"SP0106_001.pdf","correspondence","To M.E. Volin regarding Hollywood (Gray Wolf) prospect.",0,"J.W. Taber",,,"Jul. 31, 1950",,FALSE,,1950,,"wrs","2016-07-26 00:00:00"
10904,"SP0106","SP0106_002",,17948,"SP0106_002.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1917-1938",,FALSE,,1917,"Gray Wolf Mining","wrs","2016-07-26 00:00:00"
10877,"SP0106","SP0106_003",,640,"SP0106_003.pdf","image","Gray Wolf adits on south side of Beauty Creek.",0,,,,"1997",,FALSE,,1997,,"wrs","2016-07-25 00:00:00"
10878,"SP0106","SP0106_004",,507,"SP0106_004.pdf","image","Inside lower adit of Gray Wolf.",0,,,,"1997",,FALSE,,1997,,"wrs","2016-07-25 00:00:00"
10879,"SP0106","SP0106_005",,654,"SP0106_005.pdf","image","Dump of Gray Wolf looking Southwest.",0,,,,"1997",,FALSE,,1997,,"wrs","2016-07-25 00:00:00"
10880,"SP0106","SP0106_006",,615,"SP0106_006.pdf","image","Short adit of the Gray Wolf on the Northeast side of the Beauty Creek road.",0,,,,"1997",,FALSE,,1997,,"wrs","2016-07-25 00:00:00"
9209,"SP0111","SP0111_001",,9125,"SP0111_001.pdf","Idaho State Mine Inspector Report","Annual Report.",0,,,,"1926-1933",,FALSE,,1926,,"hc","2016-04-19 00:00:00"
9210,"SP0111","SP0111_002",,3299,"SP0111_002.pdf","report","Report of Analytical Results.",0,,,,"1997",,FALSE,,1997,,"hc","2016-04-19 00:00:00"
9211,"SP0111","SP0111_003",,456,"SP0111_003.pdf","image","Adit on the north side of VarnumCreek with iron stains in the water.",0,,,,"1997",,FALSE,,1997,,"hc","2016-04-08 00:00:00"
9212,"SP0111","SP0111_004",,447,"SP0111_004.pdf","image","Adit iron cemented dump on the south side of Varnum Creek.",0,,,,"1997",,FALSE,,1997,,"hc","2016-04-08 00:00:00"
9213,"SP0111","SP0111_005",,445,"SP0111_005.pdf","image","Cobble or iron cemented dump laying in Varnum Creek. Pick is 15 inches long.",0,,,,"1997",,FALSE,,1997,,"hc","2016-04-08 00:00:00"
9214,"SP0112","SP0112_001",,7245,"SP0112_001.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1950-1953",,FALSE,,1950,,"hc","2016-04-19 00:00:00"
9215,"SP0115","SP0115_001",,42811,"SP0115_001.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1913-1940",,FALSE,,1913,,"hc","2016-04-19 00:00:00"
9216,"SP0117","SP0117_005",,13234,"SP0117_005.pdf","report","Defense Mineral Exploration Report including geological report and assay results.",0,"C.R. Hubbard",,,"1956-1957",,FALSE,,1956,,"hc","2016-04-19 00:00:00"
9217,"SP0117","SP0117_006",,410,"SP0117_006.pdf","report","Assay Results.",0,,,,"May 28, 1952",,FALSE,,1952,,"hc","2016-04-19 00:00:00"
9218,"SP0117","SP0117_007",,826,"SP0117_007.pdf","correspondence","Memo. Regarding resuming operations.",0,"A.E. Nugent",,,"Dec.3, 1951",,FALSE,,1951,,"hc","2016-04-19 00:00:00"
9219,"SP0117","SP0117_010",,585,"SP0117_010.pdf","report","Geographic Index.",0,,,,"1981",,FALSE,,1981,,"hc","2016-04-19 00:00:00"
9220,"SP0117","SP0117_011",,1534,"SP0117_011.pdf","miscellaneous","Proof of labor mining afidavit.",0,,"not found: black bird, david b, idaho, josephine, shark, whale",,"Aug. 31, 1981",,FALSE,,1981,,"hc","2016-04-20 00:00:00"
9221,"SP0117","SP0117_012",,287,"SP0117_012.pdf","correspondence","Pertaining to old reports.",0,"R. Otterstrom",,,"Jan. 14, 1982",,FALSE,,1982,,"hc","2016-04-20 00:00:00"
9222,"SP0117","SP0117_013",,290,"SP0117_013.pdf","correspondence","Cover letter for report to Zeimantz.",0,"R.N. Appling",,,"Jan. 11, 1982",,FALSE,,1982,,"hc","2016-04-20 00:00:00"
9223,"SP0117","SP0117_014",,439,"SP0117_014.pdf","correspondence","Unpatented lode claims.",0,"R.N. Otterstrom",,,"Dec. 4, 1981",,FALSE,,1981,,"hc","2016-04-20 00:00:00"
9224,"SP0117","SP0117_015",,426,"SP0117_015.pdf","map","Plat Survey.",1,,,,"undated",,FALSE,,,,"hc","2016-04-20 00:00:00"
9225,"SP0117","SP0117_016",,1219,"SP0117_016.pdf","report","Geographic index Bureau of Land Management.",0,,"josephine, idaho mine, blackbird claim",,"1981",,FALSE,,1981,,"hc","2016-04-20 00:00:00"
9226,"SP0117","SP0117_017",,20267,"SP0117_017.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1913-1923",,FALSE,,1913,"Crescent Mining & Milling","hc","2016-04-20 00:00:00"
9227,"SP0117","SP0117_018",,4824,"SP0117_018.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1923-1924",,FALSE,,1923,,"hc","2016-04-20 00:00:00"
9228,"SP0117","SP0117_019",,2018,"SP0117_019.pdf","Idaho State Mine Inspector Report","Annual Report. Lewis-Clark Mining & Smeltering Co.",0,,,,"1923",,FALSE,,1923,"Lewis-Clark Mining & Smeltering","hc","2016-04-20 00:00:00"
9229,"SP0117","SP0117_020",,23623,"SP0117_020.pdf","Idaho State Mine Inspector Report","Annual Report. Washington-Idaho Mining Co.",0,,,,"1928-1950",,FALSE,,1928,"Idaho Mining","hc","2016-04-20 00:00:00"
9230,"SP0117","SP0117_021",,7709,"SP0117_021.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1951-1955",,FALSE,,1951,"Idaho Mining","hc","2016-04-20 00:00:00"
10854,"SP0117","SP0117_022",,1292,"SP0117_022.pdf","miscellaneous","Washington Idaho Mining Company Location and Physical Facts.",0,,,,"undated",,FALSE,,,,"wrs","2016-07-21 00:00:00"
10858,"SP0117","SP0117_m001",,188809,"SP0117_m001.pdf","map","Adit Level Geologic Map Docket # DMEA 981.",1,,,,"undated",,FALSE,,,,"wrs","2016-07-22 00:00:00"
10859,"SP0117","SP0117_m002","SP0117_m002_Geological_Plan_Cavanaugh_Tunnel_Garrett_1948",244153,"SP0117_m002.pdf","map","Geological Plan for Cavanaugh Tunnel.",1,"S.K. Garrett",,,"Oct. 1948",,FALSE,,1948,,"wrs","2016-07-22 00:00:00"
9231,"SP0118","SP0118_001",,5270,"SP0118_001.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1928-1930",,FALSE,,1928,,"hc","2016-04-19 00:00:00"
9232,"SP0119","SP0119_001",,2925,"SP0119_001.pdf","report","Preliminary report of geology, ore & recommendations.",0,"H.G. Lynch",,,"Jun. 9, 1947",,FALSE,,1947,,"hc","2016-04-26 00:00:00"
9233,"SP0119","SP0119_002",,3259,"SP0119_002.pdf","report","Preliminary report including geological reports on mine.",0,"O.  Hershey",,,"Dec. 19, 1927",,FALSE,,1927,,"hc","2016-04-26 00:00:00"
9234,"SP0119","SP0119_003",,6912,"SP0119_003.pdf","Idaho State Mine Inspector Report","Annual Report.",0,,,,"1917-1922",,FALSE,,1917,,"hc","2016-04-26 00:00:00"
9235,"SP0119","SP0119_004",,6632,"SP0119_004.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1913-1916",,FALSE,,1913,,"hc","2016-04-26 00:00:00"
9236,"SP0119","SP0119_005",,20223,"SP0119_005.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1925-1936",,FALSE,,1925,,"hc","2016-04-26 00:00:00"
9237,"SP0120","SP0120_001",,1848,"SP0120_001.pdf","Idaho State Mine Inspector Report","Annual Report.",0,,,,"1921",,FALSE,,1921,,"hc","2016-04-26 00:00:00"
9238,"SP0122","SP0122_001",,9189,"SP0122_001.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1918-1923",,FALSE,,1918,,"hc","2016-04-26 00:00:00"
9239,"SP0124","SP0124_001",,1421,"SP0124_001.pdf","report","Property evaluation with summary and recommendations.",0,"D. Avery",,,"Jun. 7, 1971",,FALSE,,1971,"Sunshine Mining","hc","2016-04-19 00:00:00"
9240,"SP0124","SP0124_002",,396,"SP0124_002.pdf","correspondence","Property evaluation containing assay results.",0,"C. A. Russell",,,"Nov. 12, 1942",,FALSE,,1942,"Sunshine Mining","hc","2016-04-19 00:00:00"
9241,"SP0124","SP0124_003",,74954,"SP0124_003.pdf","Idaho State Mine Inspector Report","Annual Report.",0,,,,"1913-1964",,FALSE,,1913,,"hc","2016-04-19 00:00:00"
9242,"SP0125","SP0125_001",,436,"SP0125_001.pdf","image","Royal Mine shallow shaft looking NW.",0,,,,"1997",,FALSE,,1997,,"hc","2016-04-19 00:00:00"
9243,"SP0125","SP0125_002",,547,"SP0125_002.pdf","image","Dump from above royal shaft.",0,,,,"1997",,FALSE,,1997,,"hc","2016-04-19 00:00:00"
9244,"SP0125","SP0125_003",,837,"SP0125_003.pdf","report","Summary report of examination of mine and mineral deposit.",0,"W.R. Green",,,"Aug. 2, 1966",,FALSE,,1966,,"hc","2016-04-19 00:00:00"
9245,"SP0125","SP0125_004",,13570,"SP0125_004.pdf","Idaho State Mine Inspector Report","Annual Report.",0,,,,"1929-1939",,FALSE,,1929,,"hc","2016-04-19 00:00:00"
9246,"SP0126","SP0126_001",,4758,"SP0126_001.pdf","Idaho State Mine Inspector Report","Annual Report.",0,,,,"1914-1916",,FALSE,,1914,,"hc","2016-04-19 00:00:00"
9247,"SP0127","SP0127_002",,29937,"SP0127_002.pdf","Idaho State Mine Inspector Report","Annual Report.",0,,,,"1913-1937",,FALSE,,1913,,"hc","2016-04-19 00:00:00"
9248,"SP0128","SP0128_001",,11137,"SP0128_001.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1926-1931",,FALSE,,1926,,"hc","2016-04-19 00:00:00"
9249,"SP0128","SP0128_002",,1981,"SP0128_002.pdf","Idaho State Mine Inspector Report","Annual Report.",0,,,,"1928",,FALSE,,1928,,"hc","2016-04-19 00:00:00"
9250,"SP0129","SP0129_001",,12859,"SP0129_001.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1922-1930",,FALSE,,1922,,"hc","2016-04-26 00:00:00"
9251,"SP0130","SP0130_001",,5501,"SP0130_001.pdf","report","Mining and exploration report.",0,"J.D. Bardill",,,"Jan. 15, 1954",,FALSE,,1954,,"hc","2016-04-26 00:00:00"
9252,"SP0130","SP0130_002",,799,"SP0130_002.pdf","miscellaneous","Summary of concentrate shipments and smelter settlements.",0,,,,"1953",,FALSE,,1953,,"hc","2016-04-26 00:00:00"
9253,"SP0130","SP0130_003",,427,"SP0130_003.pdf","miscellaneous","Summary of milling operations.",0,,,,"1953",,FALSE,,1953,,"hc","2016-04-26 00:00:00"
9254,"SP0130","SP0130_004",,7546,"SP0130_004.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1918-1923",,FALSE,,1918,,"hc","2016-04-26 00:00:00"
9255,"SP0130","SP0130_005",,24567,"SP0130_005.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1942-1955",,FALSE,,1942,,"hc","2016-04-26 00:00:00"
9256,"SP0130","SP0130_006",,10716,"SP0130_006.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1950-1956",,FALSE,,1950,,"hc","2016-04-26 00:00:00"
10911,"SP0130","SP0130_007",,1499,"SP0130_007.pdf","correspondence","Evaluation of tailings recovery project.",0,"E.E. Eddy",,,"Jun. 27, 1953",,FALSE,,1953,,"cat","2016-09-07 00:00:00"
9257,"SP0131","SP0131_001",,26784,"SP0131_001.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1921-1955",,FALSE,,1921,,"hc","2016-04-26 00:00:00"
9258,"SP0132","SP0132_001",,465,"SP0132_001.pdf","image","Partially caved Adit with small opening.",0,,,,"1997",,FALSE,,1997,,"hc","2016-04-26 00:00:00"
9259,"SP0132","SP0132_002",,393,"SP0132_002.pdf","image","Prospect dump looking NW.",0,,,,"1997",,FALSE,,1997,,"hc","2016-04-26 00:00:00"
9260,"SP0132","SP0132_003",,428,"SP0132_003.pdf","image","Unamed busy caved Adit.",0,,,,"1997",,FALSE,,1997,,"hc","2016-04-26 00:00:00"
9261,"SP0132","SP0132_004",,346,"SP0132_004.pdf","image","Fine grained diorite.",0,,,,"1997",,FALSE,,1997,,"hc","2016-04-26 00:00:00"
9262,"SP0132","SP0132_005",,465,"SP0132_005.pdf","image","Dump from below and looking NW.",0,,,,"1997",,FALSE,,1997,,"hc","2016-04-26 00:00:00"
9263,"SP0132","SP0132_006",,326,"SP0132_006.pdf","image","Calcite ankerite and sulfide vein in diorite cobble from dump.",0,,,,"1997",,FALSE,,1997,,"hc","2016-04-26 00:00:00"
9264,"SP0133","SP0133-m001",,5583,"SP0133-m001.pdf","map","Topo map showing adits and faults.",1,,,,"undated",,FALSE,,9999,,,
9265,"SP0134","SP0134_002",,240,"SP0134_002.pdf","correspondence","Reply to request.",0,,,,"Oct. 18, 1930",,FALSE,,1930,,"hc","2016-04-26 00:00:00"
9266,"SP0134","SP0134_003",,22224,"SP0134_003.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1913-1928",,FALSE,,1913,,"hc","2016-04-26 00:00:00"
9267,"SP0134","SP0134_004",,447,"SP0134_004.pdf","image","Portal of mine with a small boiler in the foreground.",0,,,,"1997",,FALSE,,1997,,"hc","2016-04-26 00:00:00"
9268,"SP0134","SP0134_005",,338,"SP0134_005.pdf","image","Adit.",0,,,,"1997",,FALSE,,1997,,"hc","2016-04-26 00:00:00"
9269,"SP0134","SP0134_006",,580,"SP0134_006.pdf","image","Upstream from Adit.",0,,,,"1997",,FALSE,,1997,,"hc","2016-04-26 00:00:00"
9270,"SP0134","SP0134_007",,485,"SP0134_007.pdf","image","Mine dump- upstream from Adit with stream emerging from dump.",0,,,,"1997",,FALSE,,1997,,"hc","2016-04-26 00:00:00"
9271,"SP0134","SP0134_008",,363,"SP0134_008.pdf","image","Mine Adit with remains.",0,,,,"1997",,FALSE,,1997,,"hc","2016-04-26 00:00:00"
9272,"SP0134","SP0134_009",,302,"SP0134_009.pdf","image","Evidence of mineralization of drusy milkly quartz.",0,,,,"1997",,FALSE,,1997,,"hc","2016-04-26 00:00:00"
9273,"SP0135","SP0135_001",,1851,"SP0135_001.pdf","Idaho State Mine Inspector Report","Annual Report.",0,,,,"1925",,FALSE,,1925,,"hc","2016-04-26 00:00:00"
9274,"SP0135","SP0135_002",,25411,"SP0135_002.pdf","Idaho State Mine Inspector Report","Annual Report.",0,,,,"1913-1938",,FALSE,,1913,,"hc","2016-05-03 00:00:00"
9275,"SP0136","SP0136_001",,34032,"SP0136_001.pdf","Idaho State Mine Inspector Report","Annaul Reports.",0,,,,"1925-1964",,FALSE,,1925,,"hc","2016-05-03 00:00:00"
9276,"SP0137","SP0137_001",,5714,"SP0137_001.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1914-1916",,FALSE,,1914,,"hc","2016-05-03 00:00:00"
9277,"SP0137","SP0137_002",,2226,"SP0137_002.pdf","Idaho State Mine Inspector Report","Annual Report.",0,,,,"1925",,FALSE,,1925,,"hc","2016-05-03 00:00:00"
9278,"SP0137","SP0137_003",,7201,"SP0137_003.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1926-1930",,FALSE,,1926,,"hc","2016-05-03 00:00:00"
10862,"SP0137","SP0137_m001",,136480,"SP0137_m001.pdf","map","O.K. Group.",1,"F.W.C.",,,"Aug. 1926",,FALSE,,1926,,"wrs","2016-07-22 00:00:00"
9279,"SP0139","SP0139_001",,31441,"SP0139_001.pdf","Idaho State Mine Inspector Report","Annual Mine Inspector Reports.",0,,,,"1916-1936",,FALSE,,,,"hc","2016-06-15 00:00:00"
9280,"SP0139","SP0139_002",,5131,"SP0139_002.pdf","Idaho State Mine Inspector Report","Annual Report.",0,,,,"1931-1934",,FALSE,,,,"hc","2016-06-15 00:00:00"
9281,"SP0139","SP0139_003",,10779,"SP0139_003.pdf","Idaho State Mine Inspector Report","Annual Report.",0,,,,"1934-1931",,FALSE,,,,"hc","2016-06-15 00:00:00"
9282,"SP0139","SP0139_004",,7361,"SP0139_004.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1936-1939",,FALSE,,,,"hc","2016-06-15 00:00:00"
9283,"SP0140","SP0140_001",,26250,"SP0140_001.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1913-1934",,FALSE,,1913,,"hc","2016-06-15 00:00:00"
9284,"SP0141","SP0141_001",,78659,"SP0141_001.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1915-1964",,FALSE,,1915,,"hc","2016-06-15 00:00:00"
9285,"SP0142","SP0142_001",,4636,"SP0142_001.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1919-1921",,FALSE,,1919,,"hc","2016-06-15 00:00:00"
9286,"SP0142","SP0142_002",,3728,"SP0142_002.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1928-1929",,FALSE,,1928,,"hc","2016-06-15 00:00:00"
9287,"SP0142","SP0142_003",,1883,"SP0142_003.pdf","Idaho State Mine Inspector Report","Annual Report.",0,,,,"1928",,FALSE,,1928,,"hc","2016-06-15 00:00:00"
9288,"SP0142","SP0142_004",,7338,"SP0142_004.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1929-1933",,FALSE,,1929,,"hc","2016-04-19 00:00:00"
9289,"SP0144","SP0144_001","SP0144_001_map_Elk_Group_Sketch",300,"SP0144_001.pdf","map","Stope sketch.",1,,"1map",,"1951",,FALSE,,1951,,"hc","2016-06-15 00:00:00"
9290,"SP0144","SP0144_002","SP0144_002_correspondence_CoeurdAlene_Antimony_Pinehurst_Disappointing_Small_Veins_1941",776,"SP0144_002.pdf","correspondence","Memorandum of disappointing small veining including brunton compass survey map.",0,"R.H. McConnel","1 map",,"Aug. 11, 1941",,FALSE,,1941,,"hc","2016-06-15 00:00:00"
9291,"SP0144","SP0144_003","SP0144_003_report_CoeurdAlene_Antimony_Mining_Co_Ltd_Idaho_State_Mine_Inspector_Reports_1916_1921",7876,"SP0144_003.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1916-1921",,FALSE,,1916,,"hc","2016-06-15 00:00:00"
9292,"SP0144","SP0144_004","SP0144_004_report_Idaho_Antimony_Co_Idaho_State_Mine_Inspector_Reports_1953_1964",18986,"SP0144_004.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1953-1964",,FALSE,,1953,,"hc","2016-06-15 00:00:00"
9293,"SP0144","SP0144_005","SP0144_005_report_Review_Of_Available_Information_On_CoeurdAlene_Antimony_Property_DMEA_Docket_2813_Quinlan_Campbel_1953",3435,"SP0144_005.pdf","report","Evaluation of further exploration potential.",0,"J.J. Quinlan & A. B. Campbell","includes 4 maps",,"Feb. 12, 1953",,FALSE,,1953,,"hc","2016-06-15 00:00:00"
9294,"SP0144","SP0144_006","SP0144_006_report_Antimony_In_The_CoeurdAlene_District_White_1942",6322,"SP0144_006.pdf","report","Geologic report of antimony in the district.",0,"D.E. White","1 map",,"Nov. 01, 1942",,FALSE,,1942,,"hc","2016-06-15 00:00:00"
9295,"SP0144","SP0144_007","SP0144_007_correspondence_Othello_Antimony_Property_Examined_Moon_1940",1054,"SP0144_007.pdf","correspondence","Evaluation of property including assay.",0,"L. Moon",,,"Nov. 27, 1941",,FALSE,,1941,,"hc","2016-06-15 00:00:00"
9296,"SP0144","SP0144_008","SP0144_008_correspondence_Decline_In_Development_Work_With_Antimony_Mine_Lorain_1939",339,"SP0144_008.pdf","correspondence","Decline in further development of antimony mininig in the district.",0,"S. Lorain",,,"Nov. 10, 1939",,FALSE,,1939,,"hc","2016-06-15 00:00:00"
9297,"SP0144","SP0144_009","SP0144_009_correspondence_Trip_4_Letter_9_CoeurdAlene_Antimony_Property_Moon_1940",1150,"SP0144_009.pdf","correspondence","Lack of antimony in shear zone.",0,"L. B. Moon",,,"Oct. 06, 1940",,FALSE,,1940,,"hc","2016-06-15 00:00:00"
9298,"SP0144","SP0144_010","SP0144_010_correspondence_CoeurdAlene_Antimony_Bins_At_Head_Of_Inclined_Shaft_Moon_1940",582,"SP0144_010.pdf","correspondence","Lack of project caliber with consideration of stock piles Sb concentrate.",0,"L. B. Moon",,,"Nov. 28, 1941",,FALSE,,1941,,"hc","2016-06-15 00:00:00"
9299,"SP0144","SP0144_011","SP0144_011_map_CoeurdAlene_Antimony_Property_Sketches",1978,"SP0144_011.pdf","map","Cross section work, sketch maps and brunton & tape survey maps.",6,"J.R. Beeder","6 maps",,"Jun. 09,1961-Dec. 10, 1964",,FALSE,,1961,,"hc","2016-06-15 00:00:00"
10914,"SP0144","SP0144_012","SP0144_012_miscellaneous_Survey_Notes_Idaho_Antimony_Vasiloff_1964",629,"SP0144_012.pdf","miscellaneous","Survey notes.",0,,,,"Aug. 05, 1964",,FALSE,,1964,,"hc","2016-09-07 00:00:00"
10915,"SP0144","SP0144_013","SP0144_013_correspondence_CoeurdAlene_Antimony_Property_Holmes_And_Hill_1945",1486,"SP0144_013.pdf","correspondence","Holmes and Hill regarding antimony property.",0,"W.C. Holmes",,,"Feb. 22, 1945",,FALSE,,1945,,"hc","2016-09-07 00:00:00"
10916,"SP0144","SP0144_014","SP0144_014_map_Section_N60W_Looking_North",366,"SP0144_014.pdf","map","Section N60W looking North.",1,,,,"undated",,FALSE,,,,"hc","2016-09-07 00:00:00"
10917,"SP0144","SP0144_015","SP0144_015_map_Proposed_DDH_No1_5",1524,"SP0144_015.pdf","map","Proposed DDH.",5,,,,"undated",,FALSE,,,,"hc","2016-09-07 00:00:00"
10918,"SP0144","SP0144_016","SP0144_016_assays_Geology_Office_Sunshine_MIning_Co_Assay_Office_Beeder_1961",212,"SP0144_016.pdf","assay","Assay results.",0,"M.F. Scott",,,"Jun. 12, 1961",,FALSE,,1961,"Sunshine Mining Company","hc","2016-09-07 00:00:00"
10919,"SP0144","SP0144_017","SP0144_017_Drill_Logs_Idaho_Antimony_Property_1964",1709,"SP0144_017.pdf","miscellaneous","Diamond Drill Logs 0-338'.",0,"Cheesman",,,"Aug. 10, 1964-Sep. 10, 1964",,FALSE,,1964,"Sunshine Mining Company","hc","2016-09-07 00:00:00"
10920,"SP0144","SP0144_018","SP0144_018_map_Composite_Section_Of_The_Hillside_Idaho_Antimony",127,"SP0144_018.pdf","map","Composite section of the hillside.",1,,,,"undated",,FALSE,,,,"hc","2016-09-07 00:00:00"
10921,"SP0144","SP0144_019","SP0144_019_map_Surface_Traverse_Idaho_Antimony_Group",242,"SP0144_019.pdf","map","Surface traverse.",1,,,,"undated",,FALSE,,,,"hc","2016-09-07 00:00:00"
10922,"SP0144","SP0144_020","SP0144_020_map_Sketches_Sunshine_Idaho_Antimony",777,"SP0144_020.pdf","map","Sketched mine maps.",3,,,,"undated",,FALSE,,,,"hc","2016-09-07 00:00:00"
10923,"SP0144","SP0144_021","SP0144_021_miscellaneous_CoeurdAlene_Antimony_Now_Idaho_Antimony",263,"SP0144_021.pdf","miscellaneous","Ore body and profit notes.",0,,,,"undated",,FALSE,,,,"hc","2016-09-07 00:00:00"
10924,"SP0144","SP0144_022","SP0144_022_map_Idaho_Antimony_Cross_Section_Of_Inclined_Shaft_And_Surface_Traverse",443,"SP0144_022.pdf","map","Cross section of inclined shaft and surface traverse.",2,,,,"undated",,FALSE,,,"Idaho Antimony Mining Company","hc","2016-09-07 00:00:00"
10925,"SP0144","SP0144_023","SP0144_023_correspondence_Sunshine_Interest_In_Preliminary_Exploration_Of_Idaho_Antimony_George_1964",334,"SP0144_023.pdf","correspondence","Interest in preliminary exploration and terms.",0,"J.B. George",,,"Jul. 24, 1964",,FALSE,,1964,"Sunshine Mining Company","hc","2016-09-07 00:00:00"
10926,"SP0144","SP0144_024","SP0144_024_correspondence_90_Day_Option_On_The_Claims_Of_The_Idaho_Antimony_Co_1964",251,"SP0144_024.pdf","correspondence","90 day exploration option on claims to Sunshine Mining Co.",0,"Albinola",,,"Jul. 25, 1964",,FALSE,,1964,,"hc","2016-09-07 00:00:00"
10927,"SP0144","SP0144_025","SP0144_025_correspondence_Progress_At_The_Idaho_Antimony_Group_Diamond_Drill_Hole_No_1_Jerome_1964",84,"SP0144_025.pdf","correspondence","Memorandum regarding progress of the DDH project.",0,"N. Jerome",,,"Aug. 14, 1964",,FALSE,,1964,,"hc","2016-09-07 00:00:00"
10928,"SP0144","SP0144_026","SP0144_026_correspondence_Idaho_Antimony_Property_Drilling_Progress_1964_1965",2707,"SP0144_026.pdf","correspondence","Progress on DDH project.",0,"W. Cheesman",,,"Aug. 27, 1964",,FALSE,,1964,"Sunshine Mining Co.","hc","2016-09-07 00:00:00"
10929,"SP0144","SP0144_027","SP0144_027_report_Preliminary_Report_Of_Outside_Property_Examination_Of_The_CoeurdAlene_Antimony_Mine_Cheesman_1964",880,"SP0144_027.pdf","report","Preliminary report of outside property examination.",0,"W. Cheesman",,,"Jun. 02, 1964",,FALSE,,1964,,"hc","2016-09-07 00:00:00"
10930,"SP0144","SP0144_028","SP0144_028_Drill_Logs_Hole_2_Idaho_Antimony_1964",8534,"SP0144_028.pdf","miscellaneous","DDH logs.",0,,,,"Oct. 20, 1964",,FALSE,,1964,,"hc","2016-09-07 00:00:00"
10931,"SP0144","SP0144_029","SP0144_029_Drill_Logs_Nov27_Dec4_1964",2221,"SP0144_029.pdf","miscellaneous","DDH logs.",0,,,,"Nov. 27, 1964-Dec. 4, 1964",,FALSE,,1964,,"hc","2016-09-07 00:00:00"
10932,"SP0144","SP0144_030","SP0144_030_Drill_Logs_Nov9_Nov25_1964",4473,"SP0144_030.pdf","miscellaneous","DDH logs.",0,,,,"Nov. 1964",,FALSE,,1964,,"hc","2016-09-07 00:00:00"
10933,"SP0144","SP0144_031","SP0144_031_Drill_Logs_Dec7_Dec15_1964",3762,"SP0144_031.pdf","miscellaneous","DDH logs.",0,,,,"Dec. 1964",,FALSE,,1964,,"hc","2016-09-07 00:00:00"
10934,"SP0144","SP0144_032","SP0144_032_Drill_Logs_Jul31_Oct2_1964",11610,"SP0144_032.pdf","miscellaneous","DDH logs.",0,,,,"Jul. 31, 1964- Oct. 02, 1964",,FALSE,,1964,,"hc","2016-09-07 00:00:00"
10935,"SP0144","SP0144_033","SP0144_033_correspondence_Idaho_Antimony_Property_Ojala_1968",787,"SP0144_033.pdf","correspondence","Merit and potential of property.",0,"G. Ojala",,,"Sep. 16, 1968",,FALSE,,1968,,"hc","2016-09-07 00:00:00"
10936,"SP0144","SP0144_034","SP0144_034_correspondence_Merit_And_Potential_Of_The_Idaho_Antimony_Property_Long_1968",347,"SP0144_034.pdf","correspondence","Merit and potential of property.",0,"D.C. Long",,,"Sep. 23, 1968",,FALSE,,1968,"Sunshine Mining Company","hc","2016-09-07 00:00:00"
10937,"SP0144","SP0144_035","SP0144_035_miscellaneous_Contributions_To_Economic_Geology_1919_PartI_CoeurdAlene_Antimony_And_Multiple_Map_Sketches_Exhibits_A_K",3140,"SP0144_035.pdf","miscellaneous","Contributes of economic geology with stope maps.",7,,,,"1919",,FALSE,,1919,,"hc","2016-09-07 00:00:00"
10881,"SP0144","SP0144_m001",,4941,"SP0144_m001.pdf","map","Geological Plan and Claim Map.",1,"Preston, Reynolds",,,"Sep. 1952",,FALSE,,1952,,"wrs","2016-07-25 00:00:00"
10882,"SP0144","SP0144_m002",,1591,"SP0144_m002.pdf","map","Claim and Development Map.",1,,,,"undated",,FALSE,,,,"wrs","2016-07-25 00:00:00"
